File,CountClassBase,CountClassCoupled,CountClassDerived,CountDeclInstanceVariablePrivate,CountDeclMethod,CountInput,CountLine,CountOutput,Cyclomatic,MaxInheritanceTree,MaxNesting,Churn,ChurnTotal,Unique,Crashes,Security
mfbt/Poison.cpp,6,0,297,0,14,0,0,17,16,0,0,3,8,2,36,0
netwerk/base/Dashboard.cpp,77,8,2176,0,176,0,61,405,276,47,10,10,391,5,36,0
netwerk/srtp/src/srtp/srtp.c,44,0,4092,0,244,0,0,282,270,0,0,0,0,0,36,0
security/manager/ssl/nsNSSShutDown.cpp,15,1,537,0,41,0,1,76,569,0,1,2,53,2,36,0
security/nss/lib/util/secload.c,5,0,269,0,7,0,0,20,7,0,0,0,0,0,36,0
storage/mozStorageStatementJSHelper.cpp,24,0,482,0,59,0,0,95,43,0,0,4,168,2,36,1
xpcom/base/nsUUIDGenerator.cpp,7,0,320,0,11,0,0,15,5,0,0,0,0,0,36,0
dom/base/DOMParser.cpp,39,0,912,0,117,0,0,157,75,0,0,3,32,3,35,0
dom/indexedDB/IDBRequest.cpp,24,0,1223,0,79,0,0,240,147,0,0,6,290,3,35,0
dom/smil/nsSMILAnimationController.cpp,44,0,1574,0,120,0,0,198,56,0,0,2,3,2,35,0
gfx/angle/src/compiler/translator/OutputHLSL.cpp,93,0,5650,0,536,0,0,554,273,0,0,0,0,0,35,0
gfx/skia/skia/src/core/SkConvolver.h,7,0,398,0,9,3,1,15,24,12,0,0,0,0,35,0
gfx/skia/skia/src/gpu/GrRenderTargetContext.cpp,46,0,2466,0,147,1,1,219,174,2,0,0,0,0,35,0
intl/icu/source/i18n/ucol.cpp,29,0,1154,0,88,0,0,122,156,0,0,0,0,0,35,0
js/src/ctypes/libffi/src/dlmalloc.c,128,0,6638,0,438,0,3,241,3263,0,0,0,0,0,35,0
js/src/jit/x86-shared/Lowering-x86-shared.cpp,40,0,1943,0,142,0,0,436,166,0,0,1,2,1,35,0
mfbt/SmallPointerArray.h,19,0,613,0,41,0,0,44,26,16,0,4,111,3,35,0
netwerk/protocol/ftp/FTPChannelChild.cpp,50,18,1911,0,157,20,15,258,144,19,9,3,129,2,35,0
dom/base/nsDocument.h,24,17,11103,3,78,64,267,111,83,524,28,24,367,17,34,0
dom/media/platforms/ffmpeg/ffvpx/FFVPXRuntimeLinker.cpp,4,0,195,0,14,0,4,29,11,1,0,1,4,1,34,0
dom/security/nsCSPParser.h,16,0,1737,0,20,19,41,28,65,49,0,1,4,1,34,0
dom/storage/SessionStorageManager.cpp,19,0,527,0,49,0,0,83,32,0,0,2,11,2,34,0
gfx/2d/GenericRefCounted.h,3,5,267,3,10,1,1,16,8,11,3,0,0,0,34,0
gfx/2d/Matrix.cpp,3,0,211,0,8,0,0,38,27,0,0,2,87,1,34,0
gfx/angle/src/common/angleutils.h,6,0,294,127,19,0,0,25,522,4,0,0,0,0,34,0
gfx/ipc/GfxMessageUtils.h,28,16,2182,1,113,0,91,134,373,58,16,5,502,3,34,0
gfx/src/nsCoord.h,13,0,724,0,55,0,0,72,407,0,0,4,18,2,34,0
js/src/jit/OptimizationTracking.cpp,56,0,2537,0,178,2,5,379,191,8,0,3,25,2,34,0
js/src/jit/x86/SharedICHelpers-x86.h,6,0,499,0,23,0,0,85,61,0,0,0,0,0,34,0
js/xpconnect/src/XPCString.cpp,5,0,170,0,12,0,0,15,8,0,0,1,4,1,34,0
media/mtransport/third_party/nICEr/src/net/nr_proxy_tunnel.c,46,0,1257,0,162,0,4,125,115,0,0,0,0,0,34,0
netwerk/dns/DNS.cpp,21,0,703,0,56,0,0,73,137,0,0,0,0,0,34,0
netwerk/protocol/wyciwyg/WyciwygChannelChild.cpp,43,8,1532,0,135,9,6,233,121,8,4,4,57,4,34,0
rdf/base/nsContainerEnumerator.cpp,20,1,625,0,52,6,8,63,36,8,1,2,3,2,34,0
storage/variantToSQLiteT_impl.h,8,0,239,0,54,0,0,19,30,0,0,0,0,0,34,0
xpcom/base/nsMemory.cpp,4,0,84,0,6,0,0,13,6,0,0,0,0,0,34,0
devtools/shared/heapsnapshot/DeserializedNode.cpp,4,1,278,0,16,3,1,47,24,3,1,0,0,0,33,0
dom/base/DOMRect.h,5,10,540,1,39,0,231,68,41,73,8,1,4,1,33,0
dom/cache/CacheOpChild.cpp,11,0,505,0,32,0,0,88,33,0,0,3,18,2,33,1
dom/ipc/URLClassifierParent.h,6,5,231,2,4,0,11,5,10,15,4,1,4,1,33,0
dom/media/platforms/ffmpeg/FFmpegLibWrapper.cpp,5,0,318,0,129,0,0,33,44,0,0,1,4,1,33,0
dom/presentation/PresentationDeviceManager.cpp,45,0,627,0,95,0,0,111,35,0,0,5,20,2,33,0
gfx/angle/src/libANGLE/Buffer.cpp,8,0,341,0,33,0,0,70,33,0,0,0,0,0,33,0
gfx/angle/src/libANGLE/validationES.cpp,189,0,10667,0,991,0,0,895,1263,0,0,0,0,0,33,0
gfx/gl/ScopedGLHelpers.h,10,16,1109,16,12,1,20,21,51,71,16,5,111,2,33,0
gfx/sfntly/cpp/src/sfntly/data/writable_font_data.cc,5,0,353,0,30,0,0,74,237,0,0,0,0,0,33,0
gfx/skia/skia/src/gpu/instanced/InstanceProcessor.cpp,175,5,6493,3,389,26,82,344,414,71,4,0,0,0,33,0
gfx/skia/skia/src/opts/SkBlitRow_opts_SSE2.cpp,58,0,1911,0,225,0,0,148,39,0,0,0,0,0,33,0
ipc/chromium/src/base/process_util_win.cc,19,0,852,0,62,0,0,87,61,0,0,0,0,0,33,0
js/src/jit/BaselineFrameInfo-inl.h,5,0,64,0,6,0,0,9,8,0,0,0,0,0,33,0
layout/style/nsCSSPseudoClasses.cpp,6,0,238,0,15,0,0,21,36,0,0,3,9,2,33,0
layout/svg/nsSVGForeignObjectFrame.cpp,23,0,1098,0,79,0,0,177,98,0,0,18,107,9,33,0
media/mtransport/third_party/nICEr/src/stun/stun_util.c,23,0,617,0,42,0,0,29,47,0,0,0,0,0,33,0
media/webrtc/trunk/webrtc/base/base64.cc,18,0,475,0,50,0,0,31,62,0,0,1,149,1,33,0
media/webrtc/trunk/webrtc/modules/video_capture/linux/device_info_linux.cc,23,0,808,0,38,0,0,60,26,0,0,2,781,1,33,0
mozglue/linker/Zip.h,20,6,1586,5,39,13,32,62,86,38,8,1,40,1,33,0
netwerk/protocol/http/nsHttpBasicAuth.cpp,6,0,182,0,13,0,0,20,6,0,0,0,0,0,33,0
third_party/aom/aom_dsp/intrapred.c,60,0,2311,0,476,0,0,435,2140,0,0,1,573,1,33,0
toolkit/components/diskspacewatcher/DiskSpaceWatcher.cpp,7,0,252,0,22,0,0,49,21,0,0,2,4,2,33,0
widget/windows/ScreenHelperWin.cpp,5,0,161,0,9,0,0,19,21,0,0,2,21,1,33,0
xpcom/base/nsID.h,4,0,345,0,4,0,2,6,644,10,0,0,0,0,33,0
xpcom/base/nsQueryObject.h,3,2,204,0,13,3,0,13,125,4,2,0,0,0,33,0
xpcom/base/StaticPtr.h,4,0,551,0,51,2,2,80,97,114,0,4,29,3,33,0
xpcom/io/SnappyUncompressInputStream.cpp,16,0,695,0,55,0,0,56,23,0,0,2,28,2,33,0
dom/base/nsAttrValue.h,12,1,3044,0,16,1,50,26,72,130,1,2,4,2,32,0
dom/plugins/ipc/PluginProcessChild.h,1,1,197,0,3,2,9,7,1,7,1,0,0,0,32,0
dom/plugins/ipc/PluginScriptableObjectUtils-inl.h,9,0,311,0,40,0,2,27,52,0,0,0,0,0,32,0
dom/plugins/ipc/PluginScriptableObjectUtils.h,25,0,651,0,47,7,6,62,136,28,0,1,4,1,32,0
dom/svg/SVGCircleElement.cpp,9,0,225,0,14,0,0,30,10,0,0,0,0,0,32,0
gfx/cairo/cairo/src/cairo-array.c,28,0,892,0,75,0,0,70,258,0,0,0,0,0,32,0
gfx/cairo/cairo/src/cairo-composite-rectangles.c,10,0,342,0,19,0,0,31,86,0,0,0,0,0,32,0
image/encoders/jpeg/nsJPEGEncoder.cpp,33,0,970,0,80,0,1,104,65,0,0,5,15,2,32,0
js/src/jit/ExecutableAllocator.h,4,0,942,0,9,13,9,26,28,34,0,1,2,1,32,0
js/src/jit/IonControlFlow.h,14,40,4304,12,161,33,91,279,532,217,16,4,29,1,32,0
js/src/jit/x86-shared/Disassembler-x86-shared.cpp,4,0,1049,0,121,0,0,80,90,0,0,0,0,0,32,0
js/src/wasm/WasmTypes.cpp,16,0,1477,0,127,0,0,259,305,0,0,4,84,2,32,0
media/libjpeg/jcapistd.c,4,0,263,0,17,0,0,24,37,0,0,0,0,0,32,0
media/libjpeg/jcmainct.c,9,0,260,0,14,0,0,17,27,0,0,0,0,0,32,0
media/libjpeg/jcprepct.c,10,0,489,0,15,0,0,16,42,0,0,0,0,0,32,0
mfbt/SHA1.cpp,4,0,547,0,11,0,0,15,14,0,0,0,0,0,32,0
netwerk/system/android/nsAndroidNetworkLinkService.cpp,14,0,108,0,22,0,0,27,10,0,0,0,0,0,32,0
toolkit/system/gnome/nsAlertsIconListener.cpp,25,0,603,0,68,0,0,117,70,0,0,3,7,2,32,0
widget/gtk/gtk3drawing.cpp,64,0,5622,0,359,0,0,619,670,0,0,3,322,2,32,0
widget/windows/nsWidgetFactory.cpp,6,0,351,0,12,0,0,26,15,0,0,5,33,4,32,0
xpcom/ds/nsStaticNameTable.cpp,10,1,372,0,22,0,2,43,44,2,1,1,14,1,32,0
dom/canvas/WebGLShader.cpp,23,0,860,0,66,0,0,121,66,0,0,2,7,2,31,0
intl/hyphenation/glue/nsHyphenationManager.cpp,24,0,604,0,61,0,0,114,44,0,0,7,31,5,31,0
intl/hyphenation/glue/nsHyphenator.cpp,12,0,300,0,26,0,0,28,12,0,0,1,2,1,31,0
js/src/gc/Marking.h,8,2,1761,0,32,12,81,54,74,131,2,3,19,2,31,0
layout/base/nsLayoutHistoryState.cpp,10,1,296,0,26,0,5,60,24,5,2,0,0,0,31,0
layout/style/IncrementalClearCOMRuleArray.cpp,6,0,136,0,8,0,0,16,5,0,0,0,0,0,31,0
mozglue/misc/TimeStamp.cpp,8,0,176,0,9,0,1,20,4,2,0,0,0,0,31,0
security/nss/lib/freebl/ecl/ecl_mult.c,14,0,578,0,96,0,0,42,53,0,0,0,0,0,31,0
xpcom/reflect/xptcall/md/unix/xptcstubs_x86_64_darwin.cpp,6,0,286,0,27,0,0,23,10,0,0,1,4,1,31,0
dom/media/VideoUtils.cpp,33,0,988,0,92,0,0,150,154,0,0,14,84,9,30,0
dom/svg/SVGViewportElement.cpp,10,0,651,0,38,0,0,78,36,0,0,1,374,1,30,0
dom/xul/templates/nsXULTemplateQueryProcessorRDF.cpp,91,0,3540,0,310,0,0,410,143,0,0,4,35,4,30,0
editor/libeditor/HTMLAbsPositionEditor.cpp,66,0,1324,0,189,0,0,195,66,0,0,7,122,4,30,0
editor/txtsvc/nsTextServicesDocument.cpp,157,0,6786,0,743,0,0,525,252,2,0,10,275,2,30,0
gfx/layers/mlgpu/StagingBuffer.h,10,1,754,1,40,0,4,78,89,22,1,5,296,2,30,0
gfx/layers/opengl/TextureHostOGL.h,8,11,1187,3,52,2,42,59,45,91,9,0,0,0,30,0
gfx/skia/skia/src/core/SkStroke.cpp,123,0,3817,0,333,27,10,392,451,48,0,0,0,0,30,0
gfx/thebes/gfxUserFontSet.h,27,7,3537,3,56,5,133,115,109,115,6,25,621,4,30,0
intl/unicharutil/util/nsUnicharUtils.cpp,28,0,764,0,59,0,0,58,57,0,0,1,26,1,30,0
js/src/jsarray.h,2,0,226,0,4,0,0,11,19,0,0,7,46,2,30,0
js/xpconnect/wrappers/WrapperFactory.h,4,0,567,0,3,0,20,6,27,20,0,0,0,0,30,0
layout/xul/tree/nsTreeContentView.cpp,125,0,3097,0,333,1,1,464,364,10,0,5,2134,4,30,0
modules/zlib/src/zutil.c,2,0,432,0,18,0,0,7,7,0,0,0,0,0,30,0
mozglue/misc/Printf.h,4,1,367,0,9,1,0,13,6,17,2,3,18,2,30,0
netwerk/protocol/http/nsHttp.cpp,36,0,1277,0,111,0,0,114,132,0,0,2,239,2,30,0
security/certverifier/ExtendedValidation.cpp,12,0,1557,0,28,0,0,35,47,0,0,3,27,2,30,0
security/nss/lib/freebl/ecl/curve25519_64.c,0,0,21,0,1,0,0,2,3,0,0,1,508,1,30,0
security/nss/lib/freebl/ecl/ecp_256_32.c,39,0,2678,0,106,0,0,103,208,0,0,0,0,0,30,0
security/nss/lib/util/secasn1e.c,46,0,3014,0,195,0,4,134,190,0,0,0,0,0,30,0
security/sandbox/linux/broker/SandboxBrokerCommon.cpp,9,0,223,0,13,0,0,27,13,0,0,1,14,1,30,0
security/sandbox/linux/SandboxBrokerClient.cpp,10,0,452,0,38,0,0,43,45,0,0,8,252,4,30,0
widget/windows/nsDataObjCollection.cpp,26,0,754,0,63,0,0,90,28,0,0,0,0,0,30,0
dom/cache/ReadStream.cpp,22,0,1291,0,77,0,0,185,67,0,0,15,508,4,29,1
gfx/angle/src/libANGLE/renderer/d3d/d3d9/Renderer9.cpp,100,0,5894,0,527,0,0,909,590,0,0,0,0,0,29,0
gfx/layers/composite/Diagnostics.h,7,0,346,0,13,13,14,27,24,14,0,0,0,0,29,0
gfx/skia/skia/src/effects/gradients/SkGradientShader.cpp,112,0,3518,0,357,0,1,445,463,2,0,0,0,0,29,1
ipc/glue/TaskFactory.h,3,4,261,0,8,5,9,23,17,7,3,5,55,2,29,0
js/src/jit/x86-shared/LIR-x86-shared.h,12,20,968,0,67,4,14,130,12,65,17,0,0,0,29,0
js/src/jslibmath.h,5,0,122,0,7,0,0,9,14,0,0,5,30,2,29,0
xpcom/threads/HangAnnotations.cpp,10,0,301,0,24,0,0,49,34,0,0,9,653,2,29,0
accessible/windows/msaa/nsWinUtils.cpp,11,0,354,0,23,0,0,49,30,0,0,3,117,2,28,0
dom/base/nsContentSink.h,10,5,2252,5,10,0,53,11,24,62,6,4,27,4,28,0
dom/file/ipc/IPCBlobUtils.cpp,7,0,481,0,28,0,0,90,54,0,0,1,2,1,28,0
dom/media/gmp/GMPUtils.cpp,18,0,484,0,40,0,0,83,62,0,0,1,2,1,28,0
dom/media/MediaDataDemuxer.h,7,0,478,18,25,0,12,41,27,33,0,1,2,1,28,0
dom/workers/ServiceWorkerEvents.h,2,15,768,5,35,25,368,59,42,100,11,1,1,1,28,0
gfx/2d/DrawTargetD2D1.h,7,1,2526,0,17,16,65,25,40,76,1,13,57,6,28,0
gfx/angle/src/libGLESv2/entry_points_egl_ext.cpp,35,0,1860,0,126,0,0,175,103,0,0,0,0,0,28,0
gfx/cairo/cairo/src/cairo-paginated-surface.c,17,0,1186,0,66,0,0,122,162,0,0,0,0,0,28,0
js/public/Initialization.h,0,0,149,0,3,3,0,5,2,0,0,1,2,1,28,0
js/src/jit/CacheIRCompiler.h,24,0,3998,2,100,36,132,228,571,190,0,11,22,6,28,0
js/src/jsstr.h,10,0,631,0,25,0,1,40,50,3,0,3,10,2,28,0
js/src/proxy/ScriptedProxyHandler.h,3,1,1225,0,3,0,11,4,5,29,1,4,11,2,28,0
layout/painting/nsImageRenderer.h,4,0,685,0,16,12,14,27,53,35,0,10,38,4,28,0
security/nss/lib/freebl/desblapi.c,15,0,468,0,35,0,0,28,67,0,0,0,0,0,28,0
security/nss/lib/softoken/lowpbe.c,59,0,2573,0,219,0,1,163,181,0,0,0,0,0,28,0
toolkit/components/places/nsMaybeWeakPtr.h,15,4,316,1,26,1,4,31,15,8,3,0,0,0,28,0
toolkit/crashreporter/breakpad-client/windows/crash_generation/client_info.cc,11,0,465,0,28,0,0,62,63,0,0,1,43,1,28,0
dom/script/nsIScriptElement.h,12,1,765,1,30,0,5,47,35,26,1,0,0,0,27,0
gfx/angle/src/compiler/translator/Initialize.cpp,10,0,1498,0,44,0,0,23,80,0,0,0,0,0,27,0
gfx/angle/src/compiler/translator/StructureHLSL.cpp,22,0,1043,0,92,0,0,106,61,0,0,0,0,0,27,0
gfx/layers/AnimationInfo.cpp,13,0,307,0,25,0,0,51,22,0,0,3,188,3,27,0
gfx/ots/include/opentype-sanitiser.h,8,0,441,0,28,0,0,37,28,0,0,4,12,3,27,0
intl/icu/source/common/ucmndata.cpp,18,0,661,0,43,0,0,24,67,0,0,0,0,0,27,0
js/src/builtin/SIMD.cpp,44,10,2988,10,586,1,26,707,1785,35,10,3,15,1,27,0
js/src/ds/BitArray.h,7,0,180,0,11,1,0,14,16,8,0,0,0,0,27,0
js/src/jswrapper.h,5,12,1322,10,12,2,21,21,72,115,6,7,117,3,27,0
js/src/vm/ShapedObject.h,0,2,105,2,6,0,3,8,20,6,1,0,0,0,27,0
layout/style/ServoStyleRule.h,0,7,228,0,9,3,85,14,5,39,5,5,25,3,27,0
media/libjpeg/jdmainct.c,15,0,734,0,35,0,0,30,79,0,0,0,0,0,27,0
media/webrtc/trunk/webrtc/modules/video_capture/windows/video_capture_ds.cc,16,0,821,0,64,0,0,105,63,0,0,2,135,1,27,0
mfbt/CheckedInt.h,12,0,1495,0,76,0,18,122,143,43,0,1,52,1,27,0
mfbt/lz4.c,52,0,2542,0,220,0,0,196,356,0,0,1,1615,1,27,0
security/sandbox/chromium/sandbox/win/src/policy_target.cc,8,0,213,0,23,0,0,19,31,0,0,0,0,0,27,0
storage/StorageBaseStatementInternal.cpp,18,4,454,0,27,4,7,49,34,4,2,8,129,4,27,0
xpcom/build/NSPRInterposer.cpp,9,1,333,0,18,0,1,55,56,2,1,0,0,0,27,0
xpcom/ds/nsIAtom.h,2,4,378,2,15,8,9,32,262,40,4,5,288,1,27,0
xpcom/ds/nsInterfaceHashtable.h,12,3,387,1,19,0,1,25,33,12,1,1,32,1,27,0
dom/animation/AnimationEffectTimingReadOnly.h,0,3,93,1,16,0,3,26,8,12,2,1,12,1,26,0
dom/media/mediasink/MediaSink.h,3,0,244,3,11,0,7,15,7,21,0,0,0,0,26,0
dom/u2f/U2F.cpp,14,0,779,0,50,0,0,130,57,0,0,14,3782,7,26,0
gfx/2d/Swizzle.cpp,31,0,1320,0,140,0,0,40,145,0,0,0,0,0,26,0
gfx/gl/GLReadTexImageHelper.cpp,25,0,1227,0,87,0,0,109,80,0,0,0,0,0,26,0
gfx/layers/wr/WebRenderLayerManager.h,11,1,856,0,29,31,38,58,23,79,1,46,335,15,26,0
gfx/skia/skia/src/core/SkClipStack.cpp,91,0,1943,0,244,0,0,314,270,0,0,0,0,0,26,0
gfx/skia/skia/src/effects/gradients/SkTwoPointConicalGradient_gpu.cpp,76,30,3858,0,153,11,178,408,297,85,10,0,0,0,26,0
image/decoders/nsBMPDecoder.cpp,41,0,1988,0,131,0,0,232,266,0,0,6,33,2,26,0
intl/locale/nsLanguageAtomService.cpp,12,0,236,0,15,0,0,43,8,0,0,9,70,6,26,0
intl/unicharutil/util/ICUUtils.cpp,0,0,277,0,0,0,0,0,0,0,0,1,2,1,26,0
ipc/chromium/src/base/shared_memory_posix.cc,18,0,583,0,59,0,0,76,37,1,0,0,0,0,26,0
ipc/chromium/src/base/string16.cc,0,0,74,0,0,0,0,0,0,0,0,0,0,0,26,0
js/public/CallArgs.h,5,1,746,3,39,1,10,61,53,65,1,0,0,0,26,0
js/src/irregexp/RegExpParser.h,21,0,1891,0,36,27,32,53,105,56,0,1,6,1,26,0
js/src/jit/arm/Assembler-arm.h,46,52,7763,28,205,53,213,443,505,611,38,6,61,4,26,0
js/src/jit/arm/MacroAssembler-arm.h,23,7,3702,1,195,0,65,383,401,550,2,6,107,5,26,0
js/src/jit/x86/Lowering-x86.cpp,17,0,1414,0,111,0,0,353,133,0,0,1,10,1,26,0
js/src/jit/x86/MacroAssembler-x86.cpp,30,0,2137,0,148,0,0,412,227,0,0,8,217,3,26,0
js/src/jsatom.h,4,0,434,0,14,2,10,36,24,26,0,1,2,1,26,0
layout/base/nsStyleChangeList.cpp,6,0,139,0,5,0,0,17,17,0,0,2,34,2,26,0
layout/base/StaticPresData.cpp,17,0,668,0,45,0,0,47,31,0,0,8,48,3,26,0
layout/generic/nsFrameState.h,0,0,110,0,7,0,0,10,13,0,0,1,2,1,26,0
layout/style/CSSVariableValues.cpp,10,0,262,0,21,0,0,38,46,0,0,0,0,0,26,0
layout/style/nsStyleUtil.cpp,58,0,1689,0,139,0,0,165,199,0,0,5,36,5,26,0
layout/svg/SVGContextPaint.cpp,17,0,785,0,45,0,0,85,72,0,0,4,34,3,26,0
layout/svg/SVGImageContext.cpp,4,0,136,0,10,0,0,15,14,0,0,0,0,0,26,0
media/ffvpx/libavcodec/vp8.c,141,0,5323,0,512,0,0,493,870,0,0,0,0,0,26,0
media/ffvpx/libavutil/pixdesc.c,38,0,3100,0,142,0,0,60,177,0,0,0,0,0,26,0
media/libjpeg/simd/jsimd_i386.c,49,0,2092,0,281,0,0,95,223,0,0,0,0,0,26,0
media/webrtc/trunk/webrtc/voice_engine/utility.cc,5,0,205,0,16,0,0,20,32,0,0,1,24,1,26,0
parser/expat/lib/xmltok_ns.c,3,0,196,0,12,0,0,20,38,0,0,0,0,0,26,0
rdf/base/nsRDFXMLDataSource.cpp,62,4,3009,0,203,0,33,283,201,72,9,2,14,2,26,0
security/certverifier/CTObjectsExtractor.cpp,20,0,954,0,49,9,8,85,85,17,0,0,0,0,26,0
security/nss/lib/ckfw/sessobj.c,25,0,1691,0,59,0,8,76,91,0,0,0,0,0,26,0
toolkit/components/browser/nsCommandHandler.cpp,16,0,251,0,41,0,0,47,23,0,0,0,0,0,26,0
toolkit/components/downloads/chromium/chrome/common/safe_browsing/csd.pb.h,1077,60,73040,0,3464,438,590,5348,6409,3680,60,0,0,0,26,0
widget/VsyncDispatcher.h,7,0,179,2,11,6,14,26,10,23,0,0,0,0,26,0
widget/windows/InProcessWinCompositorWidget.cpp,3,0,88,0,6,0,0,9,8,0,0,1,15,1,26,0
xpcom/base/HoldDropJSObjects.h,0,0,127,0,6,0,3,9,8,4,0,0,0,0,26,0
xpcom/string/nsTDependentSubstring.cpp,3,0,166,0,8,0,0,19,15,0,0,6,156,4,26,0
xpcom/string/nsTStringComparator.cpp,4,0,97,0,8,0,0,8,26,0,0,3,46,3,26,0
dom/base/FormData.cpp,33,0,797,0,82,0,0,149,89,0,0,4,15,3,25,0
dom/base/StructuredCloneBlob.h,0,2,116,0,3,0,8,7,0,12,2,3,38,1,25,0
dom/canvas/WebGLShaderValidator.cpp,29,0,1165,0,102,0,0,120,69,0,0,9,48,4,25,0
dom/events/MutationEvent.h,0,3,140,0,4,0,9,5,10,9,2,0,0,0,25,0
dom/media/platforms/wrappers/MediaDataDecoderProxy.cpp,7,0,234,0,16,0,0,37,6,0,0,8,11,4,25,0
dom/media/webaudio/OscillatorNode.cpp,36,2,1523,0,96,1,15,159,120,19,2,12,165,6,25,0
dom/security/SRICheck.cpp,40,0,1014,0,122,0,0,142,63,0,0,2,24,2,25,0
dom/webauthn/U2FTokenTransport.h,0,0,160,0,6,3,0,12,3,11,0,7,99,1,25,0
gfx/2d/DrawTargetCapture.h,3,3,716,0,15,4,54,26,49,42,1,8,103,4,25,0
gfx/2d/FilterProcessing.cpp,14,0,498,0,32,0,0,68,83,0,0,0,0,0,25,0
gfx/angle/src/libANGLE/Fence.cpp,5,0,218,0,19,0,0,31,13,0,0,0,0,0,25,0
gfx/angle/src/libANGLE/renderer/d3d/d3d11/Fence11.cpp,10,0,416,0,38,0,0,67,32,0,0,0,0,0,25,0
gfx/config/gfxConfig.cpp,9,0,557,0,38,0,0,79,184,0,0,2,27,1,25,0
gfx/layers/d3d11/TextureD3D11.h,5,16,1099,3,49,15,60,46,29,132,12,39,308,17,25,0
gfx/skia/skia/include/core/SkPathRef.h,44,2,1388,0,83,5,15,120,100,67,1,0,0,0,25,0
gfx/skia/skia/src/gpu/gl/builders/GrGLShaderStringBuilder.cpp,13,0,272,0,62,0,0,39,20,0,0,0,0,0,25,0
gfx/skia/skia/src/ports/SkFontHost_cairo.cpp,50,7,1968,0,132,12,50,201,169,33,2,4,34,2,25,0
image/imgRequestProxy.h,6,7,1583,1,8,16,36,13,11,94,7,4,57,1,25,0
image/SurfaceFilters.h,35,3,2330,0,96,16,14,163,132,33,3,1,10,1,25,0
intl/icu/source/common/unistr.cpp,103,0,3533,0,293,0,0,461,1658,0,0,0,0,0,25,0
intl/icu/source/i18n/decimfmtimpl.cpp,59,0,3028,0,220,0,0,570,659,0,0,0,0,0,25,0
js/src/jit/Label.h,0,3,248,2,9,2,3,24,130,10,2,4,52,2,25,0
js/src/vm/Debugger-inl.h,8,0,210,0,19,0,0,63,56,0,0,0,0,0,25,0
js/src/vm/RegExpObject.h,4,1,412,0,22,0,9,51,55,34,1,10,85,2,25,0
js/src/vm/StringObject-inl.h,3,0,72,0,5,0,0,11,16,0,0,0,0,0,25,0
layout/base/nsStyleChangeList.h,7,5,188,0,7,1,8,8,12,8,1,0,0,0,25,0
media/libav/libavcodec/avfft.c,5,0,189,0,11,0,0,15,12,0,0,0,0,0,25,0
media/webrtc/trunk/webrtc/modules/video_capture/android/video_capture_android.cc,11,0,467,0,33,0,0,98,52,0,0,2,257,2,25,0
media/webrtc/trunk/webrtc/modules/video_coding/receiver.cc,8,0,577,0,50,0,0,107,108,0,0,2,156,1,25,0
netwerk/cookie/nsCookie.cpp,8,0,322,0,36,0,0,84,41,0,0,1,11,1,25,0
netwerk/protocol/http/TunnelUtils.cpp,88,5,3620,0,287,9,48,586,339,92,7,4,20,4,25,1
netwerk/protocol/viewsource/nsViewSourceChannel.cpp,124,0,2098,0,307,0,0,305,149,0,0,4,125,4,25,0
nsprpub/lib/libc/src/strcmp.c,3,0,49,0,8,0,0,4,101,0,0,0,0,0,25,0
nsprpub/pr/src/misc/prerrortable.c,15,0,349,0,23,0,2,23,122,0,0,0,0,0,25,0
parser/html/nsHtml5StackNode.cpp,6,0,489,0,27,0,0,95,114,0,0,3,81,2,25,0
security/nss/lib/smime/cmssigdata.c,49,0,2143,0,168,0,0,185,199,0,0,0,0,0,25,0
security/nss/lib/ssl/tls13hkdf.c,7,0,506,0,21,0,0,37,39,0,0,0,0,0,25,0
tools/profiler/core/EHABIStackWalk.cpp,37,0,1659,0,96,17,14,128,117,36,0,1,2,1,25,0
uriloader/exthandler/HandlerServiceParent.cpp,11,2,532,0,51,1,9,114,38,21,2,0,0,0,25,0
widget/WindowSurfaceX11SHM.cpp,0,0,50,0,3,0,0,5,6,0,0,0,0,0,25,0
xpfe/appshell/nsChromeTreeOwner.cpp,130,0,935,0,231,0,0,170,141,0,0,2,30,2,25,0
dom/base/DocumentFragment.cpp,4,0,180,0,23,0,0,31,15,0,0,2,8,1,24,0
dom/base/nsDOMAttributeMap.cpp,54,0,974,0,116,0,0,231,59,0,0,3,32,1,24,1
dom/canvas/WebGLFramebuffer.cpp,77,0,3885,0,297,0,0,359,276,0,0,5,101,3,24,0
dom/ipc/CoalescedWheelData.cpp,2,0,89,0,3,0,0,12,19,0,0,1,31,1,24,0
dom/media/gmp/GMPLoader.cpp,10,1,428,0,22,1,2,28,22,5,1,1,6,1,24,0
dom/system/OSFileConstants.cpp,22,1,1606,0,70,0,5,114,73,6,1,2,12,2,24,0
gfx/2d/BasePoint4D.h,0,0,317,2,22,0,0,29,63,23,0,0,0,0,24,0
gfx/angle/src/common/MemoryBuffer.cpp,2,0,137,0,11,0,0,20,71,0,0,0,0,0,24,0
gfx/layers/BufferTexture.h,2,1,485,2,4,0,24,5,4,27,1,0,0,0,24,0
gfx/layers/D3D11ShareHandleImage.cpp,9,0,395,0,27,0,0,54,39,0,0,3,9,2,24,0
gfx/skia/skia/src/core/SkBitmapProcState_matrixProcs.cpp,59,0,867,0,118,0,6,82,108,6,0,0,0,0,24,0
